symbol,ex_date,ratio_new,ratio_old,factor,price_ratio,vol_gate_day,vol_gate_persist,price_dev,gap_days,persistence
VEEE,2025-04-08,2,21,0.095238,0.095691,0.8887,0.154,0.004745,19,persistent
VELO,2025-08-19,80,27,2.962963,2.973294,2.1002,4.4515,0.003481,973,persistent
VEON,2023-03-08,1,24,0.041667,0.042148,0.0072,0.5477,0.011481,1,persistent
VERO,2023-05-12,1,16,0.0625,0.062772,15.1725,0.5917,0.004336,1,persistent
VERO,2025-03-04,9,80,0.1125,0.112912,11.3252,0.1545,0.003654,4,persistent
VERU,2022-11-10,5,2,2.5,2.502521,3.0866,1.4799,0.001008,1,persistent
VERU,2025-08-11,7,65,0.107692,0.107947,0.2773,0.2234,0.002364,3,persistent
VGASW,2023-07-11,31,21,1.47619,1.478696,2.0,0.75,0.001696,19,persistent
VGT,2026-04-21,8,1,8.0,7.970597,3.6374,3.5005,0.003682,1,persistent
VHAI WSA,2024-08-16,70,17,4.117647,4.111111,7.0,5.58,0.001589,80,persistent
VHC,2023-10-26,1,18,0.055556,0.055741,0.4082,0.1474,0.003336,1,persistent
VIA,2023-03-22,17,80,0.2125,0.212595,0.8336,0.32,0.000448,1,persistent
VINO,2022-11-04,3,31,0.096774,0.097143,0.0597,0.0316,0.003802,1,persistent
VINO,2024-05-01,9,70,0.128571,0.128266,0.2052,0.0519,0.002378,1,persistent
VISL,2023-03-09,13,9,1.444444,1.446394,0.6667,0.6667,0.001349,16,persistent
VISL,2023-05-01,1,19,0.052632,0.052055,4.0,0.08,0.011007,3,persistent
VISL,2024-01-17,23,15,1.533333,1.53268,1.4884,0.7442,0.000426,33,persistent
VIXY,2023-06-23,6,31,0.193548,0.194868,0.56,0.2944,0.006795,1,persistent
VLATW,2022-01-20,7,5,1.4,1.4,2.0,1.0,0.0,65,persistent
VLATW,2022-03-25,20,9,2.222222,2.2208,1.0,1.0,0.00064,36,persistent
VLCN,2023-01-12,7,10,0.7,0.70922,0.4673,0.4673,0.013085,16,persistent
VLCN,2024-06-07,1,70,0.014286,0.013569,0.0623,0.0707,0.051492,1,persistent
VLD,2024-06-13,1,28,0.035714,0.035486,0.1201,0.1224,0.006421,1,persistent
VLDRW,2022-02-08,13,31,0.419355,0.419483,1.1084,0.5487,0.000305,4,persistent
VLON,2022-03-21,35,8,4.375,4.373563,160.2335,6.5212,0.000328,3,persistent
VLTA WS,2022-11-14,16,25,0.64,0.638276,0.3739,0.6368,0.002698,3,bad-open-print
VMAR,2025-03-31,1,12,0.083333,0.083154,0.171,0.7211,0.002151,3,persistent
VMAR,2026-01-14,1,40,0.025,0.024663,0.0676,0.0893,0.013571,1,persistent
VMAR,2026-06-17,5,64,0.078125,0.078822,0.815,0.0811,0.008878,1,persistent
VMAR,2026-08-26,6,65,0.092308,0.092204,5.612,0.1852,0.001125,1,persistent
VNRX,2026-04-28,1,19,0.052632,0.053412,0.1267,0.1802,0.014715,1,persistent
VOLT,2024-12-17,1,4,0.25,0.249896,0.2464,0.2464,0.000417,971,persistent
VOOG,2026-04-21,6,1,6.0,5.962714,3.7549,3.7119,0.006234,1,persistent
VOR,2025-09-19,1,19,0.052632,0.053158,0.087,0.0425,0.00995,1,persistent
VORBW,2022-08-22,27,19,1.421053,1.423908,2.0,0.7667,0.002007,5,persistent
VOYX,2026-01-30,3,2,1.5,1.499253,1.2308,1.2308,0.000498,7,persistent
VQS,2022-05-26,7,10,0.7,0.698322,0.75,0.5,0.0024,2,persistent
VRAX,2026-06-26,3,80,0.0375,0.03733,0.8647,0.3797,0.004552,1,persistent
VRCA,2025-07-25,7,64,0.109375,0.109069,0.0019,0.0181,0.002804,1,persistent
VRM,2024-02-14,1,70,0.014286,0.013895,0.0444,0.1299,0.027736,1,persistent
VRM,2025-02-20,4,19,0.210526,0.2112,0.2228,0.0254,0.003195,83,persistent
VRPX,2024-03-01,7,80,0.0875,0.088267,0.5195,0.684,0.008733,3,persistent
VS,2023-12-29,3,50,0.06,0.060346,0.0896,0.2054,0.00575,1,persistent
VS,2024-04-22,11,7,1.571429,1.571429,1.0,2.0,0.0,33,persistent
VSA,2026-03-12,31,21,1.47619,1.476842,2.0,1.0,0.000441,1,persistent
VSA,2026-05-26,3,35,0.085714,0.086252,0.1782,0.0774,0.00625,4,persistent
VSME,2024-06-18,13,80,0.1625,0.162569,0.008,0.08,0.000427,4,persistent
VSME,2026-04-07,30,19,1.578947,1.575342,1.3587,0.9417,0.002286,19,bad-open-print
VST WSA,2023-03-07,11,27,0.407407,0.407558,37.9294,0.2258,0.00037,1,persistent
VSTD,2025-11-04,8,5,1.6,1.596212,0.7692,1.5385,0.00237,4,persistent
VSTL,2026-03-19,8,23,0.347826,0.347549,0.2105,0.1284,0.000796,1,persistent
VTAK,2024-07-15,3,25,0.12,0.118927,0.4599,0.0083,0.008978,4,persistent
VTAQR,2022-08-10,17,27,0.62963,0.627942,0.5366,0.6927,0.002684,5,persistent
VTAQW,2022-08-09,32,65,0.492308,0.493157,0.5714,0.5714,0.001724,25,persistent
VTGN,2022-07-22,31,6,5.166667,5.098605,44.3378,15.3818,0.013261,1,persistent
VTIQW,2022-05-16,27,19,1.421053,1.422071,2.0,2.0,0.000716,10,persistent
VTIQW,2022-06-27,2,1,2.0,1.976435,2.8571,1.4286,0.011853,11,persistent
VTVT,2023-11-21,1,32,0.03125,0.031083,4.1796,0.5037,0.005343,1,persistent
VTYX,2023-11-07,25,6,4.166667,4.156342,29.3916,8.0994,0.002481,1,persistent
VUG,2026-04-21,6,1,6.0,5.977058,3.1383,3.2535,0.003831,1,persistent
VVOS,2023-10-27,4,65,0.061538,0.060988,0.3985,0.0419,0.008986,1,persistent
VVPR,2023-10-06,6,23,0.26087,0.261086,1.0,0.185,0.000829,58,persistent
VWAVW,2025-10-27,11,17,0.647059,0.648148,0.3818,0.7273,0.001682,3,persistent
VXX,2023-03-07,9,35,0.257143,0.253972,0.1319,0.2753,0.012408,1,persistent
VXX,2024-07-24,16,65,0.246154,0.246021,0.1522,0.1608,0.00054,1,persistent
VYNE,2023-02-14,3,50,0.06,0.06019,0.383,0.0099,0.003157,4,persistent
VYNT,2022-11-02,1,4,0.25,0.249198,1.7241,0.431,0.003215,1,persistent
VYNT,2023-04-25,11,6,1.833333,1.828571,1.1111,1.0222,0.002601,39,persistent
WAI,2025-05-19,4,65,0.061538,0.06133,0.0114,0.1429,0.003392,18,persistent
WAI,2025-09-08,1,22,0.045455,0.045643,0.0474,0.1229,0.004141,3,persistent
WALDW,2023-08-21,16,29,0.551724,0.551268,0.375,0.25,0.000827,70,persistent
WALDW,2023-11-09,7,10,0.7,0.709259,1.0033,0.9567,0.013141,7,bad-open-print
WATT,2025-08-11,1,23,0.043478,0.043363,0.0339,0.0215,0.002664,3,persistent
WAVD,2023-03-27,64,31,2.064516,2.063678,1.0638,1.3085,0.000406,7,persistent
WAVD,2023-10-18,1,12,0.083333,0.084242,0.0107,0.5333,0.01085,1,persistent
WBUY,2025-05-08,1,100,0.01,0.010783,0.0171,0.3229,0.075349,100,persistent
WBX,2025-07-03,1,19,0.052632,0.052348,0.1509,0.1383,0.005406,1,persistent
WBX WS,2024-04-02,23,16,1.4375,1.438,1.668,1.7806,0.000348,1,persistent
WBX WS,2024-06-20,18,11,1.636364,1.636364,1.5,1.1864,0.0,3,persistent
WCT,2024-11-22,32,65,0.492308,0.489712,166.0286,0.3014,0.005287,1,persistent
WDCX,2026-06-03,70,23,3.043478,3.03067,2.869,2.705,0.004217,1,persistent
WE,2023-09-05,3,100,0.03,0.030303,0.1766,0.1544,0.01005,4,persistent
WEAT,2025-11-25,1,5,0.2,0.200715,0.0117,0.044,0.003568,1,persistent
WEBS,2024-11-04,3,31,0.096774,0.098172,0.2837,0.0412,0.014338,3,persistent
WEED,2023-04-25,25,17,1.470588,1.470024,0.6667,1.3333,0.000384,110,persistent
WEI,2022-01-26,3,16,0.1875,0.186975,4.8096,0.5928,0.002805,1,persistent
WEJOW,2022-06-16,21,13,1.615385,1.614907,1.3761,0.9174,0.000296,6,persistent
WEL WS,2022-04-12,17,10,1.7,1.697922,1.3333,1.0024,0.001223,1,bad-open-print
WETO,2026-06-25,32,21,1.52381,1.521614,1.2097,0.8065,0.001442,3,persistent
WFF,2026-03-30,10,7,1.428571,1.431717,1.8371,0.905,0.002199,3,persistent
WFF,2026-04-14,5,32,0.15625,0.155314,0.9756,0.9756,0.006011,4,persistent
WGMI,2022-06-17,64,29,2.206897,2.204684,1.0,2.0,0.001003,64,persistent
WGRX,2025-09-26,24,17,1.411765,1.412076,1.7902,1.1702,0.00022,1,persistent
WGS,2023-05-04,1,32,0.03125,0.031511,0.0513,0.0587,0.008314,1,persistent
WHLR,2023-10-11,7,16,0.4375,0.436275,71.0572,0.6153,0.002805,1,bad-open-print
WHLR,2024-06-28,2,13,0.153846,0.152599,19.7802,0.2747,0.008138,1,persistent
WHLR,2024-09-20,6,19,0.315789,0.315894,0.0425,0.0544,0.000332,1,persistent
WHLR,2025-03-27,7,31,0.225806,0.225806,0.6678,0.4508,0.0,2,persistent
WHLR,2025-05-27,7,50,0.14,0.139725,0.4206,0.3067,0.001963,4,persistent
WHLR,2025-09-23,1,5,0.2,0.199558,0.2651,0.1659,0.002212,1,persistent
WHLR,2026-01-20,1,3,0.333333,0.335294,0.3616,0.3252,0.005865,4,persistent
WHLRP,2023-12-22,31,22,1.409091,1.407692,0.9524,1.9048,0.000993,63,persistent
WIMI,2025-04-14,1,19,0.052632,0.051756,0.1569,0.1951,0.016784,3,persistent
WINT,2023-02-24,1,50,0.02,0.019428,0.9663,0.1926,0.029023,1,persistent
WINT,2024-04-22,7,100,0.07,0.069672,45.6146,0.6645,0.004695,3,persistent
WISA,2023-01-27,1,100,0.01,0.010009,0.0125,0.0217,0.000896,1,persistent
WISH,2023-04-12,1,27,0.037037,0.037179,0.1187,0.1326,0.003815,1,persistent
WIT,2024-12-11,2,1,2.0,1.978142,1.8526,1.3489,0.010989,1,persistent
WKEY,2022-06-24,7,15,0.466667,0.466431,0.2532,0.5063,0.000505,2,persistent
WKHS,2024-06-17,2,35,0.057143,0.056679,0.2587,0.1567,0.008146,3,persistent
WKHS,2025-03-17,3,35,0.085714,0.084713,0.3629,0.2819,0.011749,3,persistent
WKHS,2025-12-08,1,15,0.066667,0.066467,2.2234,0.2129,0.002999,3,persistent
WKSP,2025-03-18,3,32,0.09375,0.093693,0.2706,0.0905,0.000611,1,persistent
WLDS,2024-10-10,2,35,0.057143,0.05665,0.0161,0.5367,0.008658,1,persistent
WLDS,2026-06-22,11,26,0.423077,0.423907,0.2667,0.7593,0.001961,4,persistent
WLDSW,2025-03-17,3,17,0.176471,0.176699,1.66,0.034,0.001294,19,persistent
WLDSW,2025-09-22,7,23,0.304348,0.304147,0.1304,0.1217,0.000659,97,persistent
WLDSW,2026-06-03,2,5,0.4,0.398165,0.1261,0.1174,0.004598,254,persistent
WLFC,2026-07-21,3,1,3.0,2.98456,1.6241,1.3681,0.00516,1,persistent
WLGS,2024-09-13,23,15,1.533333,1.533028,2.245,1.0,0.000199,1,persistent
WLGS,2025-03-24,64,15,4.266667,4.260331,229.7577,6.8956,0.001486,3,persistent
WMC,2022-07-11,1,10,0.1,0.099354,0.1855,0.1502,0.006483,3,persistent
WMT,2024-02-26,80,27,2.962963,2.969553,3.3707,2.1815,0.002222,3,persistent
WOK,2026-05-19,29,20,1.45,1.44975,1.143,1.127,0.000173,1,persistent
WOLF,2025-09-29,1,15,0.066667,0.067222,1.205,0.1994,0.008299,3,persistent
WORX,2023-10-11,5,64,0.078125,0.07856,0.8172,0.3931,0.005557,1,persistent
WPCB WS,2022-03-28,2,3,0.666667,0.662009,0.6083,0.6285,0.007011,4,bad-open-print
WPCB WS,2022-04-18,7,10,0.7,0.701565,0.3561,0.7126,0.002233,4,bad-open-print
WRAC WS,2022-06-07,7,10,0.7,0.717703,0.7783,0.3553,0.024976,1,bad-open-print
WRB,2022-03-24,32,21,1.52381,1.515316,1.304,1.3682,0.00559,1,persistent
WRB,2024-07-11,32,21,1.52381,1.513303,1.8188,1.6557,0.006919,1,persistent
WRNT,2023-10-18,9,5,1.8,1.795918,1.5075,0.9523,0.00227,23,persistent
WRNT,2023-10-31,26,17,1.529412,1.53125,1.0893,0.8257,0.001201,13,persistent
WSM,2024-07-09,65,32,2.03125,2.015976,1.6609,1.5997,0.007548,1,persistent
WTER,2023-04-05,1,12,0.083333,0.082491,0.6331,0.0613,0.010161,1,persistent
WTID,2026-01-14,7,5,1.4,1.403987,1.0,2.08,0.002844,96,persistent
WTIU,2025-04-07,27,16,1.6875,1.689307,1.0,2.0,0.00107,13,persistent
WTO,2023-11-29,13,25,0.52,0.52,0.5025,0.5025,0.0,2,persistent
WTO,2025-03-31,2,23,0.086957,0.086894,0.0268,0.1217,0.000715,3,persistent
WTO,2025-10-16,5,1,5.0,4.989059,1222.1435,1354.3587,0.002191,6,persistent
WTO,2026-02-17,1,5,0.2,0.199626,0.6285,0.0769,0.001871,4,persistent
WTO,2026-06-22,1,10,0.1,0.099962,0.1899,0.0382,0.000383,4,persistent
WULF,2022-11-23,7,10,0.7,0.71157,1.0384,0.999,0.016394,1,persistent
WXM,2026-06-04,2,27,0.074074,0.073198,9.365,0.505,0.011891,1,persistent
WYHG,2026-06-03,17,64,0.265625,0.265673,1.084,0.488,0.000182,13,persistent
WYY,2025-05-16,7,5,1.4,1.399485,1.6984,2.0498,0.000368,1,persistent
WZRD,2026-06-30,29,16,1.8125,1.814103,1.0,1.0,0.000884,18,persistent
XAGE,2025-05-14,1,31,0.032258,0.032668,0.1139,0.1095,0.01264,1,persistent
XAIR,2025-07-14,1,21,0.047619,0.047915,0.2652,0.5331,0.006206,3,persistent
XAIR,2026-07-13,1,19,0.052632,0.053662,0.0283,0.1885,0.019392,3,persistent
XBIOW,2023-06-05,13,3,4.333333,4.320988,4.34,2.6933,0.002853,11,persistent
XBIOW,2023-07-14,16,23,0.695652,0.694444,0.4988,0.4988,0.001738,4,persistent
XBIOW,2023-11-13,9,17,0.529412,0.529412,0.4914,0.4914,0.0,10,persistent
XBIOW,2024-01-19,10,29,0.344828,0.344828,0.6515,0.6515,0.0,31,persistent
XBIOW,2024-06-12,29,19,1.526316,1.527559,1.0,1.0,0.000814,5,persistent
XBP,2025-12-15,1,11,0.090909,0.091515,0.1619,0.0178,0.006639,3,persistent
XCH,2026-08-21,1,18,0.055556,0.054532,0.0403,0.0115,0.018597,2,persistent
XCUR,2024-08-28,21,100,0.21,0.209187,93.28,0.6909,0.003877,1,persistent
XELA,2022-07-26,5,64,0.078125,0.078152,0.2031,0.1068,0.000348,1,persistent
XELB,2025-02-25,10,7,1.428571,1.425435,1.0,1.21,0.002198,53,persistent
XELB,2025-03-28,31,22,1.409091,1.408537,1.0,2.0,0.000393,2,persistent
XFINW,2022-04-13,7,11,0.636364,0.637163,0.5,0.5,0.001255,14,persistent
XFLT,2026-03-23,1,5,0.2,0.197516,0.5518,0.0911,0.0125,3,persistent
XFOR,2025-04-28,3,100,0.03,0.030206,0.3175,0.3362,0.006855,3,persistent
XHG,2024-11-08,1,18,0.055556,0.055931,0.3574,0.0645,0.006742,1,persistent
XHLD,2025-12-02,4,65,0.061538,0.061447,0.0073,0.2218,0.001481,1,persistent
XIN,2022-11-28,1,10,0.1,0.100529,0.279,0.3048,0.005277,3,persistent
XLB,2025-12-05,2,1,2.0,1.995039,0.9184,1.7036,0.002483,1,persistent
XLE,2025-12-05,2,1,2.0,2.001519,1.3698,1.9287,0.000759,1,persistent
XLG,2023-07-17,10,1,10.0,9.967914,3.3642,11.2215,0.003214,3,persistent
XLO,2023-11-16,29,14,2.071429,2.070866,1.9506,2.4691,0.000272,13,persistent
XLO,2026-03-16,3,40,0.075,0.075218,1.7102,0.1033,0.002899,3,persistent
XLY,2025-12-05,2,1,2.0,1.997317,1.0245,0.9943,0.001343,1,persistent
XOS,2023-12-07,1,29,0.034483,0.03473,0.331,0.0382,0.007153,1,persistent
XOSWW,2022-09-19,7,3,2.333333,2.333333,1.875,3.125,0.0,73,persistent
XPDB,2024-03-11,6,13,0.461538,0.461947,4.818,0.074,0.000885,3,persistent
XPO,2022-11-01,30,19,1.578947,1.579847,2.0005,1.6413,0.00057,1,persistent
XPON,2026-07-21,9,100,0.09,0.089728,0.065,0.8,0.003032,1,persistent
XPP,2022-10-28,16,9,1.777778,1.780656,2.3529,2.3529,0.001617,42,persistent
XRPM,2026-07-01,10,7,1.428571,1.426912,0.6667,0.6667,0.001162,48,persistent
XRPT,2026-02-27,1,19,0.052632,0.051831,0.0034,0.0038,0.015334,1,persistent
XRTX,2023-04-11,17,25,0.68,0.680154,0.8889,0.5556,0.000226,8,persistent
XRTX,2023-11-14,7,50,0.14,0.139547,0.2462,0.4593,0.003239,1,persistent
XRXDW,2026-07-30,12,19,0.631579,0.631745,0.3158,0.6316,0.000263,2,persistent
XTKG,2024-11-22,1,18,0.055556,0.055773,0.0342,0.0371,0.00391,1,persistent
XTKG,2025-06-24,13,9,1.444444,1.444444,2.0942,2.0942,0.0,1,persistent
XTNT,2023-03-13,32,23,1.391304,1.391126,0.7933,0.6667,0.000128,6,persistent
XWEL,2023-09-28,1,17,0.058824,0.058598,0.464,0.8,0.003839,1,persistent
XXII,2023-07-05,1,14,0.071429,0.071487,0.1215,0.2389,0.000815,2,persistent
XXII,2025-06-20,1,20,0.05,0.051111,3.3972,0.0402,0.021979,2,persistent
XXII,2026-01-26,2,31,0.064516,0.064257,1.8823,0.0189,0.004026,3,persistent
XXII,2026-06-12,3,65,0.046154,0.045858,0.1926,0.4059,0.006431,1,persistent
XXRP,2026-06-29,1,10,0.1,0.098532,0.0085,0.0056,0.014794,3,persistent
XYLO,2024-08-05,7,16,0.4375,0.4375,0.3933,0.3333,0.0,3,persistent
XYZY,2025-12-02,14,65,0.215385,0.216362,0.5202,0.1066,0.004528,4,persistent
YANG,2024-11-04,1,19,0.052632,0.051554,0.0037,0.0134,0.020693,3,persistent
YBIT,2025-12-01,17,80,0.2125,0.212327,0.0149,0.017,0.000816,3,persistent
YCBD,2023-04-25,1,50,0.02,0.021723,0.56,0.2963,0.082632,1,persistent
YCBD,2025-05-07,3,22,0.136364,0.136413,0.5779,0.4543,0.000362,1,persistent
YCBD PRA,2025-02-19,11,17,0.647059,0.647887,0.3333,0.6667,0.00128,19,persistent
YGMZ,2024-07-01,4,27,0.148148,0.145822,1.4461,0.3122,0.015825,3,persistent
YGMZ,2025-10-20,19,4,4.75,4.752583,1353.43,11.0,0.000544,3,persistent
YHC,2025-04-21,1,27,0.037037,0.036848,0.1064,0.3285,0.005104,4,persistent
YHC,2025-07-18,80,29,2.758621,2.760504,3.8404,1.5757,0.000683,1,persistent
YHGJ,2024-08-23,29,20,1.45,1.448692,0.995,0.995,0.000902,35,bad-open-print
YHGJ,2025-03-14,16,25,0.64,0.640822,0.3402,0.7835,0.001284,39,persistent
YHGJ,2025-10-02,1,12,0.083333,0.082513,1.28,0.5,0.009898,2,persistent
YI,2025-01-24,3,31,0.096774,0.096386,0.6697,0.0767,0.004024,1,persistent
YINN,2022-05-31,1,23,0.043478,0.044146,1.4708,0.0809,0.015248,4,persistent
YINN,2024-10-08,13,9,1.444444,1.442868,1.0759,1.0384,0.001092,1,persistent
YJ,2023-06-21,1,10,0.1,0.099695,0.0176,0.0176,0.00305,5,persistent
YJ,2024-03-28,21,13,1.615385,1.615169,2.449,0.8163,0.000134,36,persistent
YJ,2024-08-09,3,2,1.5,1.496259,0.8163,1.6327,0.002497,52,persistent
YMAT,2026-05-26,15,31,0.483871,0.483632,1008.7978,0.8587,0.000495,4,persistent
YMAT,2026-07-10,5,28,0.178571,0.17807,24.3732,0.0191,0.002813,1,persistent
YMT,2026-05-18,1,20,0.05,0.050382,0.2305,0.1642,0.007605,3,persistent
YMT,2026-08-27,1,20,0.05,0.050743,20.8116,0.1828,0.014752,1,persistent
YOSH,2023-08-24,10,7,1.428571,1.429825,1.1696,1.3255,0.000877,1,bad-open-print
YOSH,2024-08-16,7,10,0.7,0.713799,0.8108,0.4324,0.019521,23,persistent
YOSH,2025-07-31,22,5,4.4,4.40201,2.7491,1.4545,0.000457,1,persistent
YQ,2023-12-19,3,11,0.272727,0.272867,0.34,0.5,0.000511,8,persistent
YQ,2024-01-11,13,22,0.590909,0.590106,0.6667,0.7733,0.00136,22,persistent
YSG,2024-03-18,13,64,0.203125,0.202479,0.1607,0.2247,0.003184,3,persistent
YTEN,2024-05-03,3,70,0.042857,0.0425,0.1413,0.2007,0.008368,1,persistent
YXI,2025-11-21,19,40,0.475,0.475229,0.3333,0.2333,0.000482,7,persistent
YYAI,2024-06-27,1,19,0.052632,0.052075,0.8887,0.3149,0.010629,1,persistent
YYAI,2026-05-18,1,35,0.028571,0.02686,0.2541,0.0694,0.061764,3,persistent
ZAPP,2024-04-23,2,35,0.057143,0.05736,9.1034,0.6332,0.003793,1,persistent
ZBAI,2025-08-08,2,31,0.064516,0.063555,0.371,0.1558,0.015013,1,persistent
ZCAR,2025-03-25,1,21,0.047619,0.04855,0.0328,0.0344,0.019359,4,persistent
ZCMD,2026-03-02,1,8,0.125,0.124518,0.2837,0.0057,0.003863,3,persistent
ZDAI,2026-02-19,2,27,0.074074,0.074508,0.5587,0.059,0.005842,1,persistent
ZEPP,2024-09-16,1,4,0.25,0.250302,0.4515,0.3367,0.001208,3,persistent
ZEST,2022-12-15,40,27,1.481481,1.485399,1.5267,1.5267,0.002641,10,persistent
ZEV,2023-04-28,1,18,0.055556,0.055523,0.2934,0.2955,0.000591,1,persistent
ZFOXW,2022-09-14,17,25,0.68,0.68,0.3333,0.6667,0.0,6,persistent
ZFOXW,2023-02-01,10,17,0.588235,0.588824,0.4,0.4,0.001,58,persistent
ZGN WS,2022-11-28,31,20,1.55,1.548387,0.8083,1.7932,0.001041,3,bad-open-print
ZH,2024-05-10,11,65,0.169231,0.169093,0.3054,0.6775,0.000813,1,persistent
ZINGW,2022-07-08,7,10,0.7,0.714572,0.4082,0.4082,0.020603,51,bad-open-print
ZIVO,2023-10-31,19,80,0.2375,0.237154,0.0183,0.445,0.001457,13,persistent
ZIVOW,2023-05-09,11,7,1.571429,1.574394,1.0,1.0,0.001886,19,persistent
ZJYL,2023-12-19,3,29,0.103448,0.103098,1.1041,0.8517,0.003389,1,persistent
ZJYL,2024-02-08,31,2,15.5,15.62347,56.125,39.0729,0.007934,1,persistent
ZJYL,2026-03-16,1,21,0.047619,0.048583,0.0728,0.0349,0.020041,3,persistent
ZKIN,2025-01-31,7,64,0.109375,0.108631,7.0029,0.0293,0.006826,1,persistent
ZME,2021-12-23,3,23,0.130435,0.130703,3.5083,0.9002,0.002053,1,persistent
ZNB,2026-03-12,1,80,0.0125,0.011637,0.0013,0.0379,0.071508,1,persistent
ZNB,2026-07-27,7,65,0.107692,0.107863,0.1507,0.6916,0.001581,3,persistent
ZNTEW,2022-03-11,17,11,1.545455,1.544546,1.5152,1.5152,0.000588,1,persistent
ZOOZ,2026-06-01,1,22,0.045455,0.045187,0.0501,0.0501,0.005912,3,persistent
ZSAN,2022-04-12,1,29,0.034483,0.034654,0.0522,0.0399,0.004959,1,persistent
ZSL,2024-11-07,7,27,0.259259,0.259083,0.0443,0.0355,0.000679,1,persistent
ZSL,2026-02-26,3,31,0.096774,0.097528,0.1614,0.1667,0.007761,1,persistent
ZTAQW,2022-05-12,21,13,1.615385,1.615385,0.738,0.8118,0.0,34,persistent
ZVIA,2026-02-26,7,5,1.4,1.396396,2.0118,0.9983,0.002577,1,persistent
ZVZZT,2023-04-25,31,16,1.9375,1.948233,1.5629,1.7408,0.005525,1,persistent
ZVZZT,2023-05-03,5,12,0.416667,0.416974,3.7498,0.3708,0.000738,1,persistent
ZVZZT,2023-05-10,31,3,10.333333,10.387469,0.5543,1.6406,0.005225,1,persistent
ZVZZT,2023-06-07,31,64,0.484375,0.485738,0.3618,0.5577,0.002811,1,persistent
ZVZZT,2023-06-22,13,7,1.857143,1.860606,2.7011,1.0954,0.001863,1,persistent
ZVZZT,2023-07-11,50,23,2.173913,2.171453,1.7187,1.2852,0.001132,1,bad-open-print
ZVZZT,2023-08-21,31,6,5.166667,5.123708,1.577,22.141,0.008349,3,persistent
ZVZZT,2023-08-28,5,11,0.454545,0.4552,7.2074,0.8523,0.001439,3,persistent
ZVZZT,2023-09-14,29,6,4.833333,4.835254,0.2611,1.0105,0.000397,1,persistent
ZVZZT,2023-09-15,22,3,7.333333,7.326007,6.838,1.4015,0.001,1,persistent
ZVZZT,2023-09-19,80,7,11.428571,11.305104,0.2824,1.1551,0.010862,1,persistent
ZVZZT,2023-10-03,20,3,6.666667,6.633158,0.7692,1.4538,0.005039,1,persistent
ZVZZT,2023-10-10,3,10,0.3,0.29988,2.3071,0.9524,0.000399,5,persistent
ZVZZT,2023-10-16,7,22,0.318182,0.318851,0.2792,0.5957,0.0021,3,persistent
ZVZZT,2023-10-17,9,28,0.321429,0.320819,2.14,0.8229,0.001897,1,persistent
ZVZZT,2023-10-25,26,1,26.0,26.225451,0.1717,1.9359,0.008634,7,persistent
ZVZZT,2023-12-05,29,10,2.9,2.902816,2.5168,2.0071,0.00097,1,bad-open-print
ZVZZT,2023-12-19,8,5,1.6,1.603195,0.8777,1.3954,0.001995,4,persistent
ZVZZT,2024-01-12,11,23,0.478261,0.477689,0.295,0.59,0.001196,1,persistent
ZVZZT,2024-01-17,15,28,0.535714,0.536566,0.2457,0.4866,0.001589,1,persistent
ZVZZT,2024-01-19,13,30,0.433333,0.432205,0.1824,0.6079,0.002606,2,persistent
ZVZZT,2024-01-22,11,19,0.578947,0.578266,0.7619,0.7048,0.001178,3,persistent
ZVZZT,2024-03-11,24,5,4.8,4.808754,3.3079,2.0407,0.001822,3,persistent
ZVZZT,2024-04-11,8,17,0.470588,0.472098,2.4941,0.212,0.003203,2,bad-open-print
ZVZZT,2024-04-23,29,65,0.446154,0.446855,1.0672,0.6558,0.001571,1,bad-open-print
ZVZZT,2024-04-24,65,16,4.0625,4.070229,0.5845,1.7101,0.001901,1,persistent
ZVZZT,2024-05-07,26,3,8.666667,8.645635,0.2523,2.521,0.00243,1,persistent
ZVZZT,2024-05-14,4,13,0.307692,0.308311,17.0113,0.8183,0.002009,4,persistent
ZVZZT,2024-05-24,14,29,0.482759,0.482604,0.3542,0.1498,0.000321,1,persistent
ZVZZT,2024-06-07,2,5,0.4,0.4002,1.3549,0.5387,0.0005,1,persistent
ZVZZT,2024-06-27,11,17,0.647059,0.646347,0.6656,0.3328,0.001101,1,persistent
ZVZZT,2024-07-08,11,25,0.44,0.438947,0.1661,0.8704,0.002397,3,bad-open-print
ZVZZT,2024-08-20,31,65,0.476923,0.477327,4.8994,0.1311,0.000847,1,persistent
ZVZZT,2024-09-06,25,3,8.333333,8.291874,6.979,1.873,0.004988,3,persistent
ZVZZT,2024-09-09,31,5,6.2,6.218905,0.2,1.873,0.003045,3,persistent
ZVZZT,2024-09-30,9,22,0.409091,0.409436,0.6695,0.9383,0.000844,3,persistent
ZVZZT,2024-10-07,31,21,1.47619,1.476134,0.8342,1.2185,3.8e-05,3,persistent
ZVZZT,2024-10-10,64,7,9.142857,9.174312,5.5189,2.1871,0.003434,1,persistent
ZVZZT,2024-10-18,6,13,0.461538,0.462242,1.5783,0.3861,0.001524,2,persistent
ZVZZT,2024-10-23,5,1,5.0,4.971957,0.2502,1.3844,0.005624,1,persistent
ZVZZT,2024-10-28,7,1,7.0,6.998014,8.1565,2.4903,0.000284,3,persistent
ZVZZT,2024-11-11,24,1,24.0,23.706491,0.0375,1.2415,0.012305,3,persistent
